CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
30.983.020/0001-90;2023-08-01;1;2023-09-15;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
30.983.020/0001-90;2023-09-01;1;2023-10-16;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
30.983.020/0001-90;2023-10-01;1;2023-11-16;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
30.983.020/0001-90;2023-11-01;1;2023-12-15;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
30.983.020/0001-90;2023-12-01;2;2024-01-24;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
31.145.875/0001-05;2023-01-01;1;2023-02-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-02-01;1;2023-03-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-03-01;1;2023-04-17;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-04-01;1;2023-05-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-05-01;1;2023-06-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-06-01;1;2023-07-16;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-07-01;1;2023-08-13;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-08-01;1;2023-09-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-09-01;1;2023-10-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-10-01;1;2023-11-16;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-11-01;1;2023-12-15;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.145.875/0001-05;2023-12-01;1;2024-01-14;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;;277350000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3500-3000;0800 605 8888;www.bancoplural.com;middleadm@genial.com.vc
31.152.015/0001-07;2023-01-01;1;2023-02-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
31.152.015/0001-07;2023-02-01;1;2023-03-14;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
31.152.015/0001-07;2023-03-01;1;2023-04-17;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
31.152.015/0001-07;2023-04-01;1;2023-05-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
31.152.015/0001-07;2023-05-01;1;2023-06-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
31.152.015/0001-07;2023-06-01;1;2023-07-14;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-07-01;1;2023-08-14;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;467414.7759;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-08-01;1;2023-09-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;470548.7638;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-09-01;1;2023-10-16;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;476490.7638;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-10-01;1;2023-11-16;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;484908.7638;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-11-01;1;2023-12-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;488374.7967;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.152.015/0001-07;2023-12-01;1;2024-01-15;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;495504.9215;N;N;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
31.161.410/0001-48;2023-01-01;1;2023-02-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-02-01;1;2023-03-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-03-01;1;2023-04-17;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-04-01;1;2023-05-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-05-01;1;2023-06-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-06-01;1;2023-07-17;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-07-01;1;2023-08-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-08-01;1;2023-09-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-09-01;1;2023-10-13;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-10-01;1;2023-11-16;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-11-01;1;2023-12-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.161.410/0001-48;2023-12-01;1;2024-01-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 35140000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.373.514/0001-16;2023-01-01;1;2023-02-06;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-02-01;1;2023-03-10;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-03-01;1;2023-04-05;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-04-01;1;2023-05-09;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-05-01;1;2023-06-06;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-06-01;1;2023-07-07;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-07-01;1;2023-08-07;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
31.373.514/0001-16;2023-08-01;1;2023-09-13;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA.;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
